Recency,Frequency,Monetary,recency_score,frequeny_score,monetary_score,RFM_SCORE,Segments
260,1,20.900000000000002,1,2,1,12,Hibernating
35,3,405.42999999999995,4,4,5,44,Loyal Customer
183,2,23.4,1,3,1,13,At Risk
50,2,236.60000000000002,3,3,4,33,Need Attention
8,19,245.92999999999995,5,5,4,55,VIP
28,3,79.05000000000001,4,4,2,44,Loyal Customer
32,2,11.299999999999999,4,3,1,43,Potential Loyalist
88,8,110.66999999999997,2,5,3,25,Can't Loose
30,13,756.8400000000001,4,5,5,45,Loyal Customer
28,2,173.72,4,3,4,43,Potential Loyalist
25,6,1109.72,4,5,5,45,Loyal Customer
311,1,34.400000000000006,1,2,1,12,Hibernating
7,5,175.43999999999997,5,4,4,54,VIP
15,2,196.46999999999997,5,3,4,53,Potential Loyalist
16,10,545.76,5,5,5,55,VIP
22,1,18.04,4,2,1,42,Potential Loyalist
8,8,227.03999999999996,5,5,4,55,VIP
67,2,123.65000000000002,3,3,3,33,Need Attention
133,1,10.07,2,2,1,22,Hibernating
39,1,122.85999999999999,4,2,3,42,Potential Loyalist
25,1,23.599999999999998,4,2,1,42,Potential Loyalist
15,3,142.34999999999997,5,4,3,54,VIP
21,12,206.51,5,5,4,55,VIP
88,1,57.849999999999994,2,2,2,22,Hibernating
63,1,94.70000000000002,3,2,3,32,About to Sleep
235,1,41.95,1,2,1,12,Hibernating
7,8,152.9,5,5,3,55,VIP
86,4,39.36,2,4,1,24,At Risk
88,6,158.19,2,5,3,25,Can't Loose
69,3,51.730000000000004,3,4,2,34,Loyal Customer
84,3,442.2900000000001,2,4,5,24,At Risk
27,5,123.71000000000001,4,4,3,44,Loyal Customer
38,1,288.58,4,2,4,42,Potential Loyalist
192,1,62.330000000000005,1,2,2,12,Hibernating
16,3,188.89999999999998,5,4,4,54,VIP
9,28,403.48,5,5,5,55,VIP
191,1,48.550000000000004,1,2,2,12,Hibernating
118,5,461.69,2,4,5,24,At Risk
84,1,107.81000000000002,2,2,3,22,Hibernating
238,2,138.67999999999998,1,3,3,13,At Risk
11,13,797.2800000000001,5,5,5,55,VIP
53,1,76.87999999999998,3,2,2,32,About to Sleep
231,1,113.6,1,2,3,12,Hibernating
60,2,117.86999999999999,3,3,3,33,Need Attention
339,1,9.7,1,2,1,12,Hibernating
18,5,520.34,5,4,5,54,VIP
11,4,631.1099999999999,5,4,5,54,VIP
9,1,83.05,5,2,2,52,Potential Loyalist
155,1,82.95,2,2,2,22,Hibernating
114,1,53.820000000000014,2,2,2,22,Hibernating
45,1,80.85000000000001,3,2,2,32,About to Sleep
179,1,104.92,2,2,3,22,Hibernating
273,1,3.85,1,2,1,12,Hibernating
146,1,125.44000000000001,2,2,3,22,Hibernating
240,2,137.7,1,3,3,13,At Risk
66,4,42.48999999999999,3,4,2,34,Loyal Customer
51,2,165.01999999999998,3,3,3,33,Need Attention
193,2,101.92,1,3,3,13,At Risk
115,1,122.76999999999997,2,2,3,22,Hibernating
43,2,124.79,3,3,3,33,Need Attention
15,7,150.52,5,5,3,55,VIP
24,7,317.54999999999995,4,5,4,45,Loyal Customer
288,1,27.11,1,2,1,12,Hibernating
46,4,179.11999999999998,3,4,4,34,Loyal Customer
62,3,170.26000000000002,3,4,3,34,Loyal Customer
288,1,55.629999999999995,1,2,2,12,Hibernating
301,1,23.740000000000002,1,2,1,12,Hibernating
30,3,44.79,4,4,2,44,Loyal Customer
11,1,144.64,5,2,3,52,Potential Loyalist
213,1,74.58,1,2,2,12,Hibernating
28,1,74.21000000000001,4,2,2,42,Potential Loyalist
21,1,36.6,5,2,1,52,Potential Loyalist
374,1,85.84000000000003,1,2,2,12,Hibernating
226,1,124.42999999999999,1,2,3,12,Hibernating
265,1,23.8,1,2,1,12,Hibernating
14,11,724.4200000000001,5,5,5,55,VIP
16,6,398.15000000000003,5,5,5,55,VIP
112,4,140.12999999999997,2,4,3,24,At Risk
29,31,874.3700000000001,4,5,5,45,Loyal Customer
254,1,37.26,1,2,1,12,Hibernating
245,1,1.95,1,2,1,12,Hibernating
317,1,31.150000000000002,1,2,1,12,Hibernating
202,3,49.75,1,4,2,14,At Risk
44,7,631.55,3,5,5,35,Loyal Customer
305,1,50.19,1,2,2,12,Hibernating
42,4,403.14,4,4,5,44,Loyal Customer
105,1,22.98,2,2,1,22,Hibernating
364,1,23.9,1,2,1,12,Hibernating
273,1,226.85,1,2,4,12,Hibernating
72,3,152.32999999999998,3,4,3,34,Loyal Customer
267,1,33.650000000000006,1,2,1,12,Hibernating
245,3,61.46,1,4,2,14,At Risk
119,1,16.5,2,2,1,22,Hibernating
22,2,100.64000000000001,4,3,3,43,Potential Loyalist
183,4,66.94999999999999,1,4,2,14,At Risk
29,1,12.089999999999998,4,2,1,42,Potential Loyalist
113,2,266.13,2,3,4,23,At Risk
217,1,17.25,1,2,1,12,Hibernating
325,1,100.69999999999999,1,2,3,12,Hibernating
364,1,124.99000000000001,1,2,3,12,Hibernating
23,3,218.07999999999998,4,4,4,44,Loyal Customer
195,1,27.270000000000003,1,2,1,12,Hibernating
141,1,72.25,2,2,2,22,Hibernating
207,1,106.99000000000001,1,2,3,12,Hibernating
24,1,25.35,4,2,1,42,Potential Loyalist
319,1,63.550000000000004,1,2,2,12,Hibernating
172,4,171.73000000000002,2,4,3,24,At Risk
79,4,224.44999999999996,2,4,4,24,At Risk
155,2,15.920000000000002,2,3,1,23,At Risk
238,2,27.840000000000003,1,3,1,13,At Risk
10,8,313.69,5,5,4,55,VIP
87,4,71.54,2,4,2,24,At Risk
32,1,58.97000000000001,4,2,2,42,Potential Loyalist
29,12,1028.81,4,5,5,45,Loyal Customer
7,15,870.6400000000001,5,5,5,55,VIP
20,15,769.43,5,5,5,55,VIP
8,10,288.99,5,5,4,55,VIP
20,2,127.13000000000001,5,3,3,53,Potential Loyalist
48,22,1092.67,3,5,5,35,Loyal Customer
193,1,70.75000000000001,1,2,2,12,Hibernating
30,6,232.82,4,5,4,45,Loyal Customer
157,1,40.540000000000006,2,2,1,22,Hibernating
14,2,122.64999999999999,5,3,3,53,Potential Loyalist
57,4,170.84999999999997,3,4,3,34,Loyal Customer
87,4,112.43000000000002,2,4,3,24,At Risk
56,1,82.13000000000001,3,2,2,32,About to Sleep
72,2,27.220000000000002,3,3,1,33,Need Attention
21,13,606.72,5,5,5,55,VIP
251,1,3.39,1,2,1,12,Hibernating
56,3,166.33999999999995,3,4,3,34,Loyal Customer
359,1,3.75,1,2,1,12,Hibernating
190,5,155.10999999999996,1,4,3,14,At Risk
284,1,32.230000000000004,1,2,1,12,Hibernating
223,1,24.75,1,2,1,12,Hibernating
98,1,25.36,2,2,1,22,Hibernating
29,1,8.24,4,2,1,42,Potential Loyalist
88,4,428.94999999999993,2,4,5,24,At Risk
106,6,140.4,2,5,3,25,Can't Loose
8,5,153.85,5,4,3,54,VIP
16,17,862.5300000000001,5,5,5,55,VIP
35,2,51.65,4,3,2,43,Potential Loyalist
140,1,165.49999999999997,2,2,3,22,Hibernating
76,1,29.100000000000005,3,2,1,32,About to Sleep
314,1,50.77,1,2,2,12,Hibernating
233,5,204.29999999999995,1,4,4,14,At Risk
8,1,22.150000000000002,5,2,1,52,Potential Loyalist
74,1,10.1,3,2,1,32,About to Sleep
251,2,60.790000000000006,1,3,2,13,At Risk
190,3,154.84999999999997,1,4,3,14,At Risk
220,2,47.290000000000006,1,3,2,13,At Risk
34,5,182.97,4,4,4,44,Loyal Customer
39,4,217.52,4,4,4,44,Loyal Customer
46,1,65.45000000000002,3,2,2,32,About to Sleep
161,1,5.31,2,2,1,22,Hibernating
36,1,70.99999999999997,4,2,2,42,Potential Loyalist
219,1,19.009999999999998,1,2,1,12,Hibernating
24,6,477.27,4,5,5,45,Loyal Customer
73,1,41.09,3,2,1,32,About to Sleep
302,1,47.650000000000006,1,2,2,12,Hibernating
118,2,211.35,2,3,4,23,At Risk
24,4,191.57999999999998,4,4,4,44,Loyal Customer
